Average frame time: 0.015815230921516227
         1141685 function calls (1127177 primitive calls) in 46.524 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       30    0.000    0.000    0.005    0.000 __init__.py:781(__init__)
       35    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method marshal.dumps}
     32/9    0.000    0.000    0.004    0.000 pyparsing.py:4466(leaveWhitespace)
        2    0.000    0.000    0.013    0.006 __init__.py:15(<module>)
       30    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(result_type)
       44    0.000    0.000    0.000    0.000 core.py:145(get_object_signature)
       32    0.000    0.000    0.003    0.000 doccer.py:224(decorate)
        1    0.000    0.000    0.000    0.000 __init__.py:1321(Logger)
        1    0.000    0.000    0.001    0.001 meat.py:1(<module>)
       38    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.012    0.012 platform.py:10(<module>)
        1    0.000    0.000    0.010    0.010 __init__.py:119(<module>)
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(_requires_builtin_wrapper)
       28    0.000    0.000    0.000    0.000 ntpath.py:287(expanduser)
       14    0.000    0.000    0.000    0.000 threading.py:1225(current_thread)
        1    0.000    0.000    0.001    0.001 twodim_base.py:3(<module>)
       40    0.000    0.000    0.000    0.000 {built-in method math.atan}
        2    0.000    0.000    0.006    0.003 __init__.py:19(<module>)
       74    0.000    0.000    0.000    0.000 sre_constants.py:57(__new__)
        1    0.000    0.000    0.011    0.011 interpolate.py:1(<module>)
        1    0.000    0.000    0.002    0.002 fontconfig_pattern.py:65(__init__)
        1    0.000    0.000    0.000    0.000 dviread.py:172(Dvi)
       18    0.000    0.000    0.000    0.000 lapack.py:817(_check_work_float)
       18    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.ndarray' objects}
        7    0.000    0.000    0.000    0.000 ntpath.py:178(split)
      144    0.000    0.000    0.000    0.000 pyparsing.py:2599(__hash__)
        1    0.000    0.000    0.002    0.002 pickle.py:24(<module>)
        1    0.000    0.000    0.000    0.000 polar.py:1(<module>)
        2    0.000    0.000    0.001    0.000 __init__.py:9(<module>)
        1    0.000    0.000    0.000    0.000 polynomial.py:1009(poly1d)
        1    0.000    0.000    0.001    0.001 figure.py:245(Figure)
        1    0.000    0.000    0.005    0.005 shutil.py:5(<module>)
       20    0.000    0.000    0.001    0.000 pyparsing.py:4686(parseImpl)
       16    0.000    0.000    0.000    0.000 cycler.py:55(_process_keys)
      186    0.000    0.000    0.000    0.000 {method 'ljust' of 'str' objects}
        1    0.000    0.000    0.021    0.021 __init__.py:109(<module>)
       45    0.000    0.000    0.000    0.000 pyparsing.py:1452(setName)
       84    0.000    0.000    0.000    0.000 overrides.py:94(set_module)
        1    0.000    0.000    0.000    0.000 _constants.py:4(<module>)
        1    0.000    0.000    0.002    0.002 pyparsing.py:5806(_makeTags)
        1    0.000    0.000    0.006    0.006 iterative.py:1(<module>)
      102    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        1    0.000    0.000    0.010    0.010 _base.py:1(<module>)
       34    0.000    0.000    0.000    0.000 __init__.py:212(_acquireLock)
        1    0.000    0.000    0.019    0.019 __init__.py:93(<module>)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:79(bitname)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:51(<module>)
       18    0.000    0.000    0.001    0.000 pyparsing.py:4779(parseImpl)
       26    0.000    0.000    0.000    0.000 pathlib.py:1027(_make_child_relpath)
       21    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:740(create_module)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:246(_set_array_types)
      282    0.000    0.000    0.000    0.000 pyparsing.py:3144(<genexpr>)
        1    0.000    0.000    0.000    0.000 markers.py:147(MarkerStyle)
        1    0.000    0.000    0.001    0.001 nanfunctions.py:22(<module>)
        1    0.000    0.000    0.000    0.000 axis.py:34(Tick)
       31    0.000    0.000    0.000    0.000 warnings.py:453(__init__)
        1    0.000    0.000    0.007    0.007 _ode.py:39(<module>)
        1    0.000    0.000    0.028    0.028 minimize_trustregion_constr.py:1(<module>)
        1    0.000    0.000    0.002    0.002 nonlin.py:106(<module>)
        1    0.000    0.000    0.037    0.037 ltisys.py:4(<module>)
        1    0.000    0.000    0.003    0.003 ridges.py:9(<module>)
       30    0.000    0.000    0.000    0.000 fromnumeric.py:2236(any)
        1    0.000    0.000    0.002    0.002 _linprog_ip.py:18(<module>)
        1    0.000    0.000    0.000    0.000 morphology.py:125(generate_binary_structure)
      252    0.000    0.000    0.000    0.000 multiarray.py:469(can_cast)
        1    0.000    0.000    0.000    0.000 polynomial.py:1442(Polynomial)
       90    0.000    0.000    0.000    0.000 _inspect.py:133(strseq)
        1    0.000    0.000    0.005    0.005 threading.py:1(<module>)
       56    0.000    0.000    0.000    0.000 inspect.py:1837(_signature_is_functionlike)
        1    0.000    0.000    0.000    0.000 _secondary_axes.py:37(SecondaryAxis)
        6    0.000    0.000    0.000    0.000 enum.py:800(_create_pseudo_member_)
      149    0.000    0.000    0.000    0.000 textwrap.py:474(predicate)
        1    0.000    0.000    0.000    0.000 _asarray.py:5(<module>)
       38    0.000    0.000    0.000    0.000 pathlib.py:710(__fspath__)
       12    0.000    0.000    0.000    0.000 _weakrefset.py:38(_remove)
        1    0.000    0.000    0.004    0.004 _regionprops.py:1(<module>)
       20    0.000    0.000    0.001    0.000 pyparsing.py:4847(parseImpl)
        8    0.000    0.000    0.000    0.000 nonlin.py:219(_set_doc)
       73    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:393(<listcomp>)
       21    0.000    0.000    0.000    0.000 blas.py:372(getter)
        1    0.000    0.000    0.000    0.000 core.py:2717(MaskedArray)
       91    0.000    0.000    0.000    0.000 inspect.py:80(ismethod)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1351(ParserElement)
        1    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.021    0.021 _numpy_compat.py:3(<module>)
        1    0.000    0.000    0.003    0.003 corner.py:1(<module>)
        6    0.000    0.000    0.000    0.000 patches.py:1795(<listcomp>)
       19    0.000    0.000    0.000    0.000 __init__.py:1309(_to_unmasked_float_array)
        1    0.000    0.000    0.012    0.012 censure.py:1(<module>)
        1    0.000    0.000    0.001    0.001 dviread.py:18(<module>)
        1    0.000    0.000    0.001    0.001 relativedelta.py:2(<module>)
        1    0.000    0.000    0.000    0.000 umath.py:7(<module>)
        1    0.000    0.000    0.005    0.005 _orb_descriptor_positions.py:1(<module>)
       20    0.000    0.000    0.000    0.000 pyparsing.py:1860(resetCache)
        1    0.000    0.000    0.000    0.000 getlimits.py:3(<module>)
        1    0.000    0.000    0.002    0.002 sre_compile.py:11(<module>)
        1    0.000    0.000    0.016    0.016 __init__.py:124(<module>)
        1    0.000    0.000    0.003    0.003 ElementTree.py:34(<module>)
       45    0.000    0.000    0.000    0.000 docstring.py:43(update)
        1    0.000    0.000    0.056    0.056 contour.py:3(<module>)
        1    0.000    0.000    0.000    0.000 opcode.py:5(<module>)
        1    0.000    0.000    0.003    0.003 axes3d.py:11(<module>)
        1    0.000    0.000    0.000    0.000 encoder.py:2(<module>)
        6    0.000    0.000    0.000    0.000 weakref.py:102(__init__)
       20    0.000    0.000    0.000    0.000 inspect.py:2533(replace)
        1    0.000    0.000    0.000    0.000 proj3d.py:3(<module>)
       15    0.000    0.000    0.000    0.000 deprecation.py:215(finalize)
       12    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
       10    0.000    0.000    0.000    0.000 typing.py:844(__init_subclass__)
      144    0.000    0.000    0.000    0.000 pyparsing.py:4026(<genexpr>)
    34/26    0.000    0.000    0.000    0.000 pyparsing.py:4086(__str__)
        1    0.000    0.000    0.000    0.000 constants.py:8(<module>)
       91    0.000    0.000    0.000    0.000 docstring.py:101(do_copy)
        1    0.000    0.000    0.013    0.013 _internal.py:6(<module>)
      106    0.000    0.000    0.001    0.000 __init__.py:272(wrapper)
        7    0.000    0.000    0.000    0.000 _parser.py:315(_convert)
        1    0.000    0.000    0.001    0.001 wintypes.py:2(<module>)
       29    0.000    0.000    0.000    0.000 _bootlocale.py:11(getpreferredencoding)
       16    0.000    0.000    0.000    0.000 enum.py:64(__init__)
      144    0.000    0.000    0.000    0.000 inspect.py:63(ismodule)
       16    0.000    0.000    0.000    0.000 cycler.py:112(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:359(<listcomp>)
        1    0.000    0.000    0.000    0.000 colorlabel.py:18(<dictcomp>)
       19    0.000    0.000    0.000    0.000 path.py:188(_update_values)
        1    0.000    0.000    0.000    0.000 {built-in method winreg.ConnectRegistry}
     23/7    0.000    0.000    0.000    0.000 pyparsing.py:4485(streamline)
        1    0.000    0.000    0.079    0.079 _subplots.py:1(<module>)
        1    0.000    0.000    0.001    0.001 TiffTags.py:20(<module>)
       27    0.000    0.000    0.000    0.000 pathlib.py:786(name)
        1    0.000    0.000    0.005    0.005 filters.py:31(<module>)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:9(<listcomp>)
        1    0.000    0.000    0.003    0.003 radon_transform.py:1(<module>)
        8    0.000    0.000    0.000    0.000 _version.py:114(_compare)
        1    0.000    0.000    0.000    0.000 _regionprops.py:139(RegionProperties)
        1    0.000    0.000    0.002    0.002 compressed.py:1(<module>)
       25    0.000    0.000    0.000    0.000 pyparsing.py:4841(__init__)
        1    0.000    0.000    0.008    0.008 axis.py:3(<module>)
        1    0.000    0.000    0.003    0.003 slsqp.py:14(<module>)
        1    0.000    0.000    0.002    0.002 legend.py:22(<module>)
       30    0.000    0.000    0.000    0.000 getlimits.py:27(_fr1)
       72    0.000    0.000    0.000    0.000 traceback.py:243(__init__)
       98    0.000    0.000    0.000    0.000 pyparsing.py:2551(streamline)
       90    0.000    0.000    0.000    0.000 cycler.py:138(keys)
       11    0.000    0.000    0.000    0.000 warnings.py:181(_add_filter)
        1    0.000    0.000    0.002    0.002 _multilevel.py:9(<module>)
        1    0.000    0.000    0.001    0.001 ticker.py:165(<module>)
        2    0.000    0.000    0.022    0.011 base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 axis.py:708(Axis)
        2    0.000    0.000    0.000    0.000 common.py:1(<module>)
        3    0.000    0.000    0.009    0.003 _util.py:1(<module>)
        1    0.000    0.000    0.001    0.001 trf_linear.py:2(<module>)
       11    0.000    0.000    0.003    0.000 pyparsing.py:1901(parseString)
        1    0.000    0.000    0.000    0.000 quiver.py:15(<module>)
       10    0.000    0.000    0.000    0.000 threading.py:75(RLock)
       16    0.000    0.000    0.000    0.000 pyparsing.py:4236(__init__)
        1    0.000    0.000    0.000    0.000 ast.py:26(<module>)
        1    0.000    0.000    0.006    0.006 reduction.py:10(<module>)
        1    0.000    0.000    0.007    0.007 backend_agg.py:21(<module>)
       32    0.000    0.000    0.000    0.000 contextlib.py:237(helper)
        1    0.000    0.000    0.000    0.000 pickle.py:181(<listcomp>)
        1    0.000    0.000    0.005    0.005 _fitpack_impl.py:22(<module>)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2071(frechet_r_gen)
        3    0.000    0.000    0.004    0.001 _version.py:7(<module>)
       61    0.000    0.000    0.000    0.000 pathlib.py:1017(_init)
        1    0.000    0.000    0.008    0.008 minpack.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dop853_coefficients.py:1(<module>)
        1    0.000    0.000    0.009    0.009 artist.py:1(<module>)
        1    0.000    0.000    0.017    0.017 core.py:12(<module>)
       35    0.000    0.000    0.000    0.000 codecs.py:319(decode)
        1    0.000    0.000    0.000    0.000 data.py:7(<module>)
        1    0.000    0.000    0.000    0.000 _tukeylambda_stats.py:1(<module>)
        4    0.000    0.000    0.000    0.000 parse.py:361(urlparse)
      257    0.000    0.000    0.000    0.000 hmac.py:17(<genexpr>)
        1    0.000    0.000    0.001    0.001 decoder.py:2(<module>)
       84    0.000    0.000    0.000    0.000 overrides.py:105(decorator)
        1    0.000    0.000    0.000    0.000 _cm.py:7(<module>)
       58    0.000    0.000    0.000    0.000 linalg.py:2312(_norm_dispatcher)
        4    0.000    0.000    0.000    0.000 blas.py:319(_get_funcs)
        1    0.000    0.000    0.001    0.001 uuid.py:45(<module>)
        8    0.000    0.000    0.000    0.000 _ufunc_config.py:139(geterr)
        1    0.000    0.000    0.000    0.000 pyplot.py:1689(get_plot_commands)
        1    0.000    0.000    0.003    0.003 financial.py:12(<module>)
       32    0.000    0.000    0.000    0.000 __init__.py:716(__init__)
       49    0.000    0.000    0.000    0.000 pyparsing.py:593(__getitem__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1565(FigureCanvasBase)
       67    0.000    0.000    0.000    0.000 utils.py:70(__init__)
        1    0.000    0.000    0.006    0.006 _datasource.py:36(<module>)
        1    0.000    0.000    0.005    0.005 case.py:1(<module>)
        1    0.000    0.000    0.000    0.000 records.py:35(<module>)
        1    0.000    0.000    0.007    0.007 subprocess.py:42(<module>)
        1    0.000    0.000    0.004    0.004 ivp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 calendar.py:52(<listcomp>)
        1    0.000    0.000    0.001    0.001 matfuncs.py:5(<module>)
        1    0.000    0.000    0.000    0.000 lambertw.py:1(<module>)
        1    0.000    0.000    0.002    0.002 least_squares.py:1(<module>)
       16    0.000    0.000    0.000    0.000 pyparsing.py:3197(parseImpl)
        1    0.000    0.000    0.008    0.008 _parser.py:30(<module>)
        1    0.000    0.000    0.001    0.001 _methods.py:5(<module>)
        1    0.000    0.000    0.000    0.000 tricontour.py:1(<module>)
        1    0.000    0.000    0.005    0.005 re.py:120(<module>)
       30    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(ndim)
        1    0.000    0.000    0.001    0.001 dis.py:1(<module>)
        1    0.000    0.000    0.004    0.004 __init__.py:188(_check_versions)
      305    0.000    0.000    0.000    0.000 __init__.py:848(__iter__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3670(__init__)
        1    0.000    0.000    0.015    0.015 _pickle.py:1(<module>)
       56    0.000    0.000    0.000    0.000 patches.py:1866(_register_style)
        1    0.000    0.000    0.000    0.000 _subplots.py:216(subplot_class_factory)
        1    0.000    0.000    0.001    0.001 linecache.py:82(updatecache)
        1    0.000    0.000    0.001    0.001 patches.py:3088(ArrowStyle)
        1    0.000    0.000    0.001    0.001 polynomial.py:57(<module>)
        1    0.000    0.000    0.001    0.001 linsolve.py:1(<module>)
        8    0.000    0.000    0.000    0.000 _ufunc_config.py:39(seterr)
        1    0.000    0.000    0.000    0.000 _differentialevolution.py:4(<module>)
        1    0.000    0.000    0.000    0.000 signal.py:1(<module>)
        1    0.000    0.000    0.001    0.001 mstats.py:128(<module>)
        2    0.000    0.000    0.017    0.009 misc.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _skeletonize.py:3(<module>)
      257    0.000    0.000    0.000    0.000 hmac.py:18(<genexpr>)
      130    0.000    0.000    0.000    0.000 cycler.py:212(<genexpr>)
        2    0.000    0.000    0.000    0.000 doccer.py:2(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:1(<module>)
        1    0.000    0.000    0.001    0.001 decorator.py:33(<module>)
       54    0.000    0.000    0.000    0.000 six.py:177(_add_module)
        1    0.000    0.000    0.000    0.000 bezier.py:3(<module>)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:591(_ReducedHCT_Element)
       91    0.000    0.000    0.000    0.000 abc.py:7(abstractmethod)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:4(<module>)
        1    0.000    0.000    0.000    0.000 dtype.py:1(<module>)
       11    0.000    0.000    0.000    0.000 pyparsing.py:5454(_escapeRegexRangeChars)
       26    0.000    0.000    0.000    0.000 functools.py:458(lru_cache)
       81    0.000    0.000    0.000    0.000 inspect.py:2226(<lambda>)
       38    0.000    0.000    0.001    0.000 typing.py:1193(_alias)
        1    0.000    0.000    0.021    0.021 _denoise.py:1(<module>)
        1    0.000    0.000    0.011    0.011 textpath.py:1(<module>)
        1    0.000    0.000    0.000    0.000 token.py:78(<dictcomp>)
       26    0.000    0.000    0.000    0.000 core.py:927(__init__)
        1    0.000    0.000    0.001    0.001 zeros.py:1(<module>)
       30    0.000    0.000    0.000    0.000 getlimits.py:19(_fr0)
        1    0.000    0.000    0.001    0.001 _numdiff.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:336(<listcomp>)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5057(mielke_gen)
       16    0.000    0.000    0.000    0.000 pyparsing.py:2292(__or__)
        7    0.000    0.000    0.000    0.000 pyparsing.py:5750(tokenMap)
        1    0.000    0.000    0.007    0.007 context.py:1(<module>)
        1    0.000    0.000    0.001    0.001 copy.py:49(<module>)
        1    0.000    0.000    0.001    0.001 _find_contours.py:1(<module>)
       72    0.000    0.000    0.000    0.000 pyparsing.py:1777(get)
        1    0.000    0.000    0.001    0.001 backend_tools.py:12(<module>)
        1    0.000    0.000    0.000    0.000 __future__.py:48(<module>)
        1    0.000    0.000    0.000    0.000 main_track.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:236(_sanity_check)
        1    0.000    0.000    0.002    0.002 cobyla.py:11(<module>)
       18    0.000    0.000    0.000    0.000 core.py:6293(isMaskedArray)
        9    0.000    0.000    0.001    0.000 decorator.py:225(decorate)
       26    0.000    0.000    0.000    0.000 rcsetup.py:50(__init__)
        1    0.000    0.000    0.001    0.001 _ufunc_config.py:5(<module>)
        1    0.000    0.000    0.000    0.000 wintypes.py:155(WIN32_FIND_DATAW)
       27    0.000    0.000    0.001    0.000 pathlib.py:1098(glob)
      183    0.000    0.000    0.000    0.000 rcsetup.py:55(func)
        1    0.000    0.000    0.000    0.000 {built-in method winreg.OpenKey}
        1    0.000    0.000    0.012    0.012 __init__.py:67(<module>)
       16    0.000    0.000    0.000    0.000 cycler.py:468(cycler)
        1    0.000    0.000    0.000    0.000 __init__.py:259(_reset_cache)
       14    0.000    0.000    0.000    0.000 copyreg.py:96(_slotnames)
        1    0.000    0.000    0.001    0.001 bdf.py:1(<module>)
        7    0.000    0.000    0.000    0.000 enum.py:830(__or__)
       15    0.000    0.000    0.000    0.000 deprecation.py:196(_deprecated_property)
        9    0.000    0.000    0.002    0.000 fontconfig_pattern.py:122(parse)
        1    0.000    0.000    0.000    0.000 laguerre.py:60(<module>)
      119    0.000    0.000    0.000    0.000 opcode.py:39(def_op)
        1    0.000    0.000    0.000    0.000 helper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _cubic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3385(invgamma_gen)
       16    0.000    0.000    0.000    0.000 pyparsing.py:852(__iadd__)
       24    0.000    0.000    0.000    0.000 doccer.py:238(unindent_string)
        1    0.000    0.000    0.000    0.000 legend.py:283(Legend)
        1    0.000    0.000    0.000    0.000 chebyshev.py:89(<module>)
        1    0.000    0.000    0.000    0.000 robot.py:18(__init__)
        1    0.000    0.000    0.025    0.025 fontconfig_pattern.py:6(<module>)
        3    0.000    0.000    0.000    0.000 sre_constants.py:71(<listcomp>)
       14    0.000    0.000    0.000    0.000 threading.py:1131(daemon)
        7    0.000    0.000    0.000    0.000 {built-in method numpy.zeros}
       99    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
       66    0.000    0.000    0.000    0.000 _asarray.py:88(asanyarray)
       32    0.000    0.000    0.000    0.000 __init__.py:187(_checkLevel)
        1    0.000    0.000    0.001    0.001 trf.py:95(<module>)
       47    0.000    0.000    0.000    0.000 six.py:105(__init__)
        9    0.000    0.000    0.000    0.000 pathlib.py:1066(home)
        2    0.000    0.000    0.000    0.000 getlimits.py:239(_get_machar)
       32    0.000    0.000    0.000    0.000 rcsetup.py:706(_validate_greaterequal0_lessequal1)
        4    0.000    0.000    0.000    0.000 parse.py:412(urlsplit)
       30    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(any)
       34    0.000    0.000    0.000    0.000 __init__.py:221(_releaseLock)
       14    0.000    0.000    0.000    0.000 pyparsing.py:4506(__str__)
    16/14    0.000    0.000    0.000    0.000 typing.py:248(inner)
        1    0.000    0.000    0.000    0.000 contingency.py:2(<module>)
       25    0.000    0.000    0.000    0.000 rcsetup.py:285(<listcomp>)
        1    0.000    0.000    0.000    0.000 pyplot.py:1988(<listcomp>)
        1    0.000    0.000    0.000    0.000 widgets.py:10(<module>)
        2    0.000    0.000    0.000    0.000 core.py:2938(__array_finalize__)
        1    0.000    0.000    0.001    0.001 selectors.py:5(<module>)
        1    0.000    0.000    0.000    0.000 decomp.py:15(<module>)
        1    0.000    0.000    0.000    0.000 text.py:98(Text)
        1    0.000    0.000    0.001    0.001 spectral.py:2(<module>)
       23    0.000    0.000    0.001    0.000 overrides.py:206(decorator)
       28    0.000    0.000    0.000    0.000 threading.py:507(is_set)
        1    0.000    0.000    0.001    0.001 colorlabel.py:1(<module>)
       58    0.000    0.000    0.000    0.000 os.py:738(check_str)
        1    0.000    0.000    0.015    0.015 overrides.py:1(<module>)
        1    0.000    0.000    0.000    0.000 linalg_version.py:1(<module>)
       72    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
      139    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
        1    0.000    0.000    0.000    0.000 dok.py:1(<module>)
        1    0.000    0.000    0.001    0.001 texmanager.py:49(TexManager)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:97(dtype_from_ctypes_type)
        1    0.000    0.000    0.002    0.002 basic.py:3(<module>)
        1    0.000    0.000    0.001    0.001 win.py:8(<module>)
        1    0.000    0.000    0.001    0.001 arraysetops.py:27(<module>)
        1    0.000    0.000    0.000    0.000 hashlib.py:54(<module>)
       18    0.000    0.000    0.000    0.000 dual.py:52(register_func)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:154(_add_integer_aliases)
        1    0.000    0.000    0.002    0.002 _warps.py:1(<module>)
       30    0.000    0.000    0.000    0.000 _type_aliases.py:238(_add_array_type)
        1    0.000    0.000    0.001    0.001 interpolation.py:31(<module>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6769(Latin1)
        1    0.000    0.000    0.001    0.001 afm.py:34(<module>)
       10    0.000    0.000    0.000    0.000 pathlib.py:694(_make_child)
       34    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        1    0.000    0.000    0.008    0.008 __init__.py:10(<module>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:429(_typedict)
        1    0.000    0.000    0.001    0.001 textwrap.py:17(TextWrapper)
        1    0.000    0.000    0.000    0.000 dtype.py:23(<dictcomp>)
       44    0.000    0.000    0.000    0.000 pyparsing.py:4283(<genexpr>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:15(<module>)
        1    0.000    0.000    0.001    0.001 patches.py:1874(BoxStyle)
        1    0.000    0.000    0.001    0.001 matfuncs.py:3(<module>)
        1    0.000    0.000    0.011    0.011 _root.py:7(<module>)
        4    0.000    0.000    0.000    0.000 re.py:205(split)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:66(_bits_of)
        1    0.000    0.000    0.002    0.002 linecache.py:6(<module>)
        1    0.000    0.000    0.000    0.000 lines.py:200(Line2D)
       40    0.000    0.000    0.000    0.000 {built-in method math.degrees}
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
        3    0.000    0.000    0.000    0.000 utils.py:139(__call__)
        1    0.000    0.000    0.001    0.001 transforms.py:30(<module>)
        1    0.000    0.000    0.000    0.000 py3k.py:116(contextlib_nullcontext)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
       56    0.000    0.000    0.000    0.000 inspect.py:90(ismethoddescriptor)
      135    0.000    0.000    0.000    0.000 six.py:88(__init__)
        1    0.000    0.000    0.000    0.000 arraypad.py:5(<module>)
       14    0.000    0.000    0.000    0.000 hashlib.py:116(__get_openssl_constructor)
        1    0.000    0.000    0.000    0.000 tempfile.py:24(<module>)
       58    0.000    0.000    0.000    0.000 multiarray.py:707(dot)
       14    0.000    0.000    0.000    0.000 _regionprops.py:115(_cached)
        1    0.000    0.000    0.010    0.010 cm.py:16(<module>)
        1    0.000    0.000    0.003    0.003 __init__.py:52(<module>)
       16    0.000    0.000    0.000    0.000 cycler.py:529(_cycler)
        1    0.000    0.000    0.014    0.014 _distributor_init.py:7(<module>)
       14    0.000    0.000    0.000    0.000 __init__.py:139(_check_size)
       10    0.000    0.000    0.004    0.000 pyparsing.py:5120(__init__)
       24    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(moveaxis)
       15    0.000    0.000    0.000    0.000 arrayprint.py:1489(_array_str_implementation)
       15    0.000    0.000    0.000    0.000 threading.py:1116(daemon)
        1    0.000    0.000    0.000    0.000 runner.py:29(TextTestResult)
        1    0.000    0.000    0.000    0.000 _iotools.py:499(StringConverter)
        1    0.000    0.000    0.001    0.001 _linprog_rs.py:17(<module>)
        1    0.000    0.000    0.000    0.000 quadrature.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _binned_statistic.py:1(<module>)
        2    0.000    0.000    0.001    0.000 __init__.py:574(_get_config_or_cache_dir)
        2    0.000    0.000    0.000    0.000 fnmatch.py:74(translate)
        9    0.000    0.000    0.000    0.000 pathlib.py:252(gethomedir)
       10    0.000    0.000    0.000    0.000 deprecation.py:405(_suppress_matplotlib_deprecation_warning)
        1    0.000    0.000    0.000    0.000 __init__.py:215(<listcomp>)
        1    0.000    0.000    0.003    0.003 gettext.py:11(<module>)
       30    0.000    0.000    0.000    0.000 rcsetup.py:857(<genexpr>)
       12    0.000    0.000    0.000    0.000 pyparsing.py:5673(<lambda>)
        2    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        4    0.000    0.000    0.001    0.000 warnings.py:130(filterwarnings)
       12    0.000    0.000    0.000    0.000 __init__.py:1614(isEnabledFor)
        1    0.000    0.000    0.007    0.007 py3k.py:12(<module>)
        1    0.000    0.000    0.004    0.004 _linprog.py:16(<module>)
        1    0.000    0.000    0.001    0.001 haar.py:2(<module>)
        2    0.000    0.000    0.000    0.000 {built-in method nt.cpu_count}
       30    0.000    0.000    0.000    0.000 getlimits.py:42(<lambda>)
       59    0.000    0.000    0.000    0.000 _inspect.py:146(<lambda>)
       24    0.000    0.000    0.000    0.000 traceback.py:272(__getitem__)
        1    0.000    0.000    0.006    0.006 secrets.py:7(<module>)
        1    0.000    0.000    0.000    0.000 six.py:1(<module>)
        1    0.000    0.000    0.001    0.001 convex_hull.py:1(<module>)
        1    0.000    0.000    0.003    0.003 table.py:20(<module>)
        1    0.000    0.000    0.000    0.000 base64.py:3(<module>)
        1    0.000    0.000    0.005    0.005 uarray.py:8(<module>)
        1    0.000    0.000    0.000    0.000 fitpack2.py:7(<module>)
       24    0.000    0.000    0.002    0.000 rcsetup.py:417(validate_font_properties)
       30    0.000    0.000    0.000    0.000 codecs.py:260(__init__)
       15    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:748(exec_module)
    52/19    0.000    0.000    0.000    0.000 abc.py:141(__subclasscheck__)
        1    0.000    0.000    0.001    0.001 lzma.py:9(<module>)
        1    0.000    0.000    0.139    0.139 _peak_finding.py:3(<module>)
        1    0.000    0.000    0.003    0.003 _marching_cubes_lewiner.py:1(<module>)
        1    0.000    0.000    0.002    0.002 generic.py:49(<module>)
        8    0.000    0.000    0.011    0.001 __init__.py:109(import_module)
        1    0.000    0.000    0.002    0.002 measurements.py:31(<module>)
        1    0.000    0.000    0.001    0.001 _swt.py:1(<module>)
